sample pop cont Fped Fas Fhom Funi.un Funi.we FROHs.BCFTools.100KB FROHs.PLINK.100KB FROHs.BCFTools.1MB FROHs.PLINK.1MB
2965 NA NA 0 0.00601716388254667 0.00597528903249656 0.00953200675851913 0.016706387799241 0.071976805 0.0788505 0.007032505 0.00703655
2966 NA NA 0.0078125 -0.000901746226571617 -0.000943912558842408 0.00459085658298487 0.0124505267484405 0.06032328 0.068898 0.006623295 0.0067545
2967 NA NA 0.0078125 -0.0106060263980024 -0.0106486015555181 0.00573611651016336 0.00811682775178259 0.058152685 0.068341 0 0
2968 NA NA 0 -0.00990650423623418 -0.00994904992404089 -0.00164374997904115 -0.00303427187092912 0.05422472 0.061705 0 0
2969 NA NA 0 -0.0103898104570921 -0.0104323765057888 -0.00149497438587627 -0.00258850424208891 0.0530443 0.057538 0 0
2970 NA NA 0 -0.0240368519039391 -0.0240799928798821 -0.00110542212661823 0.000732867318699233 0.048940505 0.0558375 0 0
2971 NA NA 0 -0.0172705648119332 -0.0173134207354109 -0.00128908959501679 0.00527178960312882 0.04922779 0.056853 0 0
2972 NA NA 0 -0.000138631141007493 -0.000180765324503618 0.00675615407187133 0.0131573979543363 0.06305632 0.068706 0 0
2973 NA NA 0 0.00249411590419067 0.00245209263396551 0.00278278019322844 0.00995067874801945 0.06507943 0.075419 0.00553434 0.00554685
2974 NA NA 0 -0.0038015835517175 -0.00384387204933012 0.00317987527614483 0.0105021876668172 0.067270405 0.075235 0 0
2975 NA NA 0 0.00633512850153188 0.00629326704680444 0.00856356952792505 0.0158734379373332 0.068703935 0.0799265 0 0
2976 NA NA 0 -0.00663782795306745 -0.00668023593695599 -0.00165406470222044 -0.00112777873865608 0.051983785 0.056595 0 0
2977 NA NA 0 -0.00120699226079837 -0.00124917145257797 -0.00159137866785229 -0.000299647081010754 0.05120966 0.060006 0.01092848 0.0109432
2978 NA NA 0 0.0198041097617495 0.0197628157328852 0.00758039275170989 0.025780526713549 0.06961861 0.077143 0.007728265 0.00775915
2979 NA NA 0 0.00595357095875074 0.00591169342963505 0.000157859750864713 0.0108262767044192 0.062596405 0.071689 0.005713555 0.0059003
2980 NA NA 0 -0.0331942329307159 -0.0332377596919482 -0.00660620393290282 -0.0133305077091368 0.041016975 0.0462695 0.00530543 0.0053281
2981 NA NA 0 -0.017092504625302 -0.0171353530473983 -0.00232034050244513 0.000746975259716461 0.047935675 0.053986 0 0
2982 NA NA 0 -0.0134804265536295 -0.0135231228048611 -0.00137096575504454 0.00980203122643653 0.054753485 0.063243 0 0
2983 NA NA 0.03125 -0.0071847270977195 -0.00722715812156571 -0.00222218992751383 -0.00688901128345924 0.064571615 0.070226 0.01920076 0.01935395
2984 NA NA 0 -0.0107204936608376 -0.010763073640669 0.00085815343051772 0.00422672568534325 0.047322255 0.0562245 0 0
2985 NA NA 0 0.0174893273355347 0.0174479357887241 0.0115057073794427 0.0271679039372171 0.07464474 0.078276 0.01001498 0.0100354
2986 NA NA 0 -0.032507429353708 -0.0325509271810434 -0.00711414083612675 -0.0131985036325631 0.049079745 0.0584905 0 0
2987 NA NA 0 -0.0172832833966917 -0.0173261398559832 -0.00906193748144357 -0.0180595479923055 0.053876605 0.066835 0 0
2988 NA NA 0 -0.0130098389175319 -0.0130525153436856 -0.00933849818255859 -0.0129390587465918 0.050431805 0.0571835 0 0
2989 NA NA 0 -0.00433576411161294 -0.0043780751133673 0.00333998914037576 0.00787140547223897 0.064137495 0.0743175 0 0
2990 NA NA 0 -0.0208317685445683 -0.0208747744956588 -0.0055425821569141 -0.00898576321654415 0.05674883 0.064944 0 0
2991 NA NA 0 -0.017537655091881 -0.0175805222674295 -0.00650749169655729 -0.0111840025102976 0.04879923 0.0565735 0 0
2992 NA NA 0 -0.000812716133255096 -0.000854878714836138 0.0120100463859676 0.0198985201241568 0.071214355 0.079826 0.018965435 0.01897285
2993 NA NA 0 -0.0287300096801628 -0.0287733483710659 -0.00567101026493135 -0.011211761852278 0.04742904 0.0550145 0 0
2994 NA NA 0.0078125 0.0099217694036875 0.00988005904819711 0.0093136608901923 0.0245326864773471 0.074727065 0.085429 0.02089697 0.0209134
2995 NA NA 0 -0.00485722608674809 -0.00489955905683215 -0.000327530960662391 0.00394292204078514 0.067116815 0.0761715 0.00937864 0.00943025
2996 NA NA 0 -0.000952620565609102 -0.000994789041131705 0.00540525989006987 0.012679880524772 0.062288545 0.072575 0.023883625 0.02419575
2997 NA NA 0 -0.0192801012039213 -0.0193230417858365 -0.00778653256553653 -0.015225392137184 0.05370284 0.0612925 0 0
2998 NA NA 0 0.00611891256062164 0.00607704199707515 0.00100818631097635 0.00602603857314243 0.061123805 0.069441 0 0
2999 NA NA 0 -0.0190384480934905 -0.0190813784949624 -0.00672129798334625 -0.0133697317532231 0.04160694 0.0506965 0 0
3000 NA NA 0 -0.0289335070363127 -0.0289768543002229 -0.0081972025597853 -0.018701071036207 0.04462815 0.0526455 0 0
3001 NA NA 0 0.00416025050767293 0.00411829742893866 0.00467279670209767 0.0134129803834482 0.069841675 0.0755245 0 0
3002 NA NA 0 -0.0123357539252824 -0.0123784019533528 -0.00227564590865085 0.00189754579733834 0.051325335 0.061832 0 0
3003 NA NA 0 -0.00147408254074609 -0.00151627298459656 0.00160821621590572 0.00931217654858807 0.05475587 0.059061 0 0
3004 NA NA 0 -0.0011052435827234 -0.00114741848799937 -0.000503611880527458 0.00712659130778241 0.053952475 0.0568675 0 0
3005 NA NA 0 -0.0269621263986037 -0.0270053906115142 -0.00410035859458504 -0.00603496884437964 0.04863182 0.0572315 0 0
3006 NA NA 0.03125 0.0561029506651059 0.0560631858462701 0.0295307318640866 0.0595814808328725 0.10968135 0.1181735 0.042120375 0.0421834
3007 NA NA 0 0.00150206629295602 0.00146000122932499 0.00357014568140276 0.00941905278858664 0.05634691 0.0641525 0.00946774 0.00969125
3008 NA NA 0 0.000395549418887947 0.000353437739533669 0.0040215602434302 0.00991019815210204 0.066671055 0.0744225 0.00782251 0.0078422
3009 NA NA 0 0.00689474623094791 0.00685290835198626 0.00699421460720462 0.0176136619552814 0.064795845 0.071858 0 0
3010 NA NA 0 0.0134829731363225 0.013441412808445 0.00287419947483013 0.0104540333579346 0.06259089 0.0714665 0.006459345 0.0064823
3011 NA NA 0 -0.00991922282099448 -0.00996176904461321 0.0025533378207864 -2.46406847765802e-07 0.061556315 0.0726035 0 0
3012 NA NA 0 -0.0289589442058314 -0.0290022925413675 -0.00824054982228367 -0.0169718669138167 0.048592675 0.0603585 0 0
3013 NA NA 0 -0.0219764411729154 -0.0220194953471671 -0.00802108697857261 -0.0160228428098393 0.04900584 0.053002 0 0
3014 NA NA 0.0625 0.0335910556409486 0.0335503424332739 0.0405249297120003 0.0501473430189978 0.11457566 0.119487 0.06096738 0.0608315
3015 NA NA 0 -0.00601461729985365 -0.00605699902891277 -0.00477529979603645 -0.00664779279913329 0.0463945 0.053397 0 0
3016 NA NA 0 -0.00980475555815921 -0.00984729695946229 -0.00407866187500114 0.00186571706211885 0.060092035 0.06367 0 0
3017 NA NA 0 -0.00897804754879731 -0.00902055412226188 -0.00264954694921407 -0.00382791235416102 0.066154255 0.070749 0.014719945 0.0147592
3018 NA NA 0 -0.00855833425173713 -0.00860082314337562 -0.00463906454888305 -0.000389393468839691 0.053850775 0.057003 0 0
3019 NA NA 0 -0.00200826310064153 -0.00205047604863373 -0.00353878411062033 -0.000801075262566821 0.063677035 0.067952 0 0
3020 NA NA 0 0.0182270052515819 0.0181856447819183 0.00344895001925355 0.0222073893131666 0.070026355 0.0751255 0 0
3021 NA NA 0 0.00688202764618761 0.00684018923141394 -0.00277752725248402 0.00272005497221476 0.07332681 0.080754 0 0
3022 NA NA 0 -0.0139255770202084 -0.0139682920248922 -0.00599129408831679 -0.0112889864557729 0.04405913 0.0467704 0 0
3023 NA NA 0 0.0111554721253493 0.0111138137437116 0.00953919722346556 0.0162492205359194 0.060017075 0.0671515 0 0.0050016
3024 NA NA 0 0.00839553923255741 0.00835376457951931 0.0105185977571452 0.0220427778232438 0.07133794 0.07565 0 0
3025 NA NA 0 0.000217489232254905 0.00017537005152124 0.00468652634949006 0.00925735974162637 0.059750105 0.0644065 0 0.0050016
3026 NA NA 0 -0.0100845644228672 -0.0101271176120532 0.00234027642265192 0.00898409491887758 0.05746523 0.0633645 0 0
3027 NA NA 0 -0.0129844017480113 -0.0130270771025409 -0.00489469687342774 -0.0103789517257606 0.05896042 0.068665 0.01132883 0.0113544
3028 NA NA 0 -0.0158206461493612 -0.015863440990167 -0.00642823943058424 -0.0125802747982439 0.054993075 0.0630455 0 0
3029 NA NA 0 -0.0101100015923841 -0.0101525558531979 -0.00481794645252713 -0.0053615829314229 0.05257865 0.059764 0.00549652 0.00550405
3030 NA NA 0 -0.00619267748648669 -0.00623506671692509 0.00597126863768347 0.0173685148797891 0.065359555 0.070725 0 0
3031 NA NA 0 -0.0051370349514561 -0.00517937970942306 0.010749649704194 0.0211148654967209 0.0667927 0.0727065 0.01282279 0.01284475
3032 NA NA 0 0.0197277982531914 0.0196865010094514 0.024914642556265 0.0387972153997157 0.08723897 0.092891 0.02006401 0.02011
3033 NA NA 0 -0.0215821650453721 -0.0216252026094252 -0.00554324993600948 -0.0139242455162554 0.042368355 0.04722425 0 0
3034 NA NA 0 -0.0222308128681028 -0.0222738777586133 -0.00859303635559732 -0.0143004345208243 0.041758795 0.04765415 0 0
3035 NA NA 0 0.00254499024322816 0.00250296911625481 0.0031812838544432 0.0161794435087274 0.06523761 0.06923 0 0
3036 NA NA 0 0.00522861162746381 0.00518670355701312 0.00644746265976494 0.0159924103554004 0.060663195 0.065899 0 0
3037 NA NA 0 -0.0133278035365171 -0.0133704933579935 0.00162335863314058 -5.24626421929372e-05 0.051213665 0.0526725 0.007248215 0.00728715
3038 NA NA 0 -0.0250670572694528 -0.0251102416462394 -0.00654905498187595 -0.0067122854818675 0.036157405 0.04323495 0 0
3039 NA NA 0 -0.0243420979381658 -0.0243852517736176 -0.00753048666489161 -0.0127317255610935 0.046083365 0.054954 0 0
3040 NA NA 0.00390625 -0.0169780373624668 -0.0170208809622476 -0.00906055789278744 -0.0135585686664366 0.050521485 0.061013 0 0
3041 NA NA 0 -0.0204247738322665 -0.0204677626373448 -0.00905491251683798 -0.0181301122310862 0.04956222 0.0550665 0.006337925 0.0063856
3042 NA NA 0 -0.0184533931945575 -0.0184962989486361 -0.0109639036503893 -0.0149736604314256 0.04411124 0.0516695 0 0
3043 NA NA 0 0.00300285929456737 0.00296085745685815 -0.00561010488791734 -0.00887621920393978 0.059601875 0.067488 0 0
3044 NA NA 0 0.0245862976312878 0.0245452050680753 0.00301433584003209 0.0209311742592572 0.07056688 0.0740545 0 0
3045 NA NA 0 0.00727630377372905 0.00723448196915566 -0.00464242709965333 -0.00630620697062664 0.0581099 0.067782 0 0
3046 NA NA 0 -0.0109621467712648 -0.0110047369315429 -0.00582898351457192 -0.00999040947267209 0.066224575 0.073157 0 0
3047 NA NA 0 -0.0151592797418702 -0.0152020467204066 -0.0056663170178105 -0.00667782737460752 0.04798886 0.0637605 0 0
3048 NA NA 0 -0.013633049570742 -0.013675752251729 -0.0104509364359637 -0.0151690489077518 0.050451555 0.061486 0 0
3049 NA NA 0 -0.00310206138994931 -0.00314432041785273 0.00520986055892459 0.00803133742660742 0.058360625 0.0627255 0.005347855 0.01054305
3050 NA NA 0 -4.96010476909715e-05 -9.17314804973479e-05 0.00118927319208265 0.00351686776881316 0.05161572 0.05683 0.007981095 0.00802875
3051 NA NA 0 -0.0117634176111079 -0.0118060415275987 0.000121389883841569 -0.00277684514800066 0.057951565 0.0673445 0.00922709 0.00922735
3052 NA NA 0 -0.00778250058141272 -0.00782495678846429 -0.00962875430868724 -0.021578119256083 0.06843812 0.0780625 0.007116065 0.00719025
3053 NA NA 0 -0.0258810466940544 -0.0259242653628675 -0.00930355076761133 -0.0184224706682466 0.04587822 0.058693 0 0
3054 NA NA 0 -0.015464525776097 -0.0155073056141422 -0.000498945994964873 0.0022695534070193 0.056249265 0.0643885 0 0
3055 NA NA 0 -0.00556946683327657 -0.00561182980888164 0.00342021377124987 0.0113760607978257 0.070803965 0.074143 0.01179736 0.01165835
3056 NA NA 0 -0.0161258921835861 -0.0161686998839026 -0.00363103914651991 -0.0043938822858403 0.054786555 0.057772 0 0
3057 NA NA 0 1.27329134651386e-06 -4.08549982080508e-05 0.00690255558155117 0.0188427989828189 0.05957358 0.064247 0 0
3058 NA NA 0 -0.0245455952943158 -0.0245887577027746 -0.0103200860116321 -0.0221100289530261 0.04910443 0.0526285 0.006015755 0.0060332
3059 NA NA 0 -0.0115217645006808 -0.0115643782367247 0.00205856644483007 0.00770881321204132 0.05231732 0.060171 0 0
3060 NA NA 0 -0.0223961544699756 -0.0224392263260536 -0.00302186019109563 -0.00690473951499554 0.05778892 0.0659815 0.00573217 0.0057353
3061 NA NA 0 -0.00651064210547189 -0.00655304473123297 -0.00241132513634554 -0.000723191449367599 0.058750995 0.0665445 0.006410385 0.00643695
3062 NA NA 0 -0.00624355182552417 -0.00628594319921438 0.00322380664383945 0.00963977497118523 0.059633505 0.0693295 0 0
3063 NA NA 0 -0.0100591272533466 -0.0101016793709086 -0.00174508559215126 0.00186561039388191 0.051085555 0.059974 0 0
3064 NA NA 0 -0.00825308821751038 -0.00829556424964006 0.000332198483879145 0.00580739962121123 0.06216158 0.0667155 0.00549659 0.0056327
3065 NA NA 0.0078125 -0.00236438347390393 -0.00240661142465859 -0.00217396168748732 0.000882934594515792 0.05056357 0.055291 0 0
3066 NA NA 0.0078125 -0.00565849692659125 -0.00570086365288791 -0.00455945284499086 -0.0037487367886125 0.055344595 0.0603255 0 0
3067 NA NA 0 -0.00467916590011689 -0.00472149136881961 0.00390334808945684 0.00951097947517856 0.05683586 0.0628635 0 0
3068 NA NA 0.125 0.13283417251863 0.132797640259042 0.115979060656388 0.144822509538131 0.1877573 0.1976395 0.135929955 0.136143
3069 NA NA 0.125 0.0509137680832658 0.0508737846527659 0.0895505515667849 0.0680774896364905 0.121259875 0.128639 0.081596005 0.081753
3070 NA NA 0 0.00410937616863544 0.00406742094664947 0.00469429616689442 0.0147100629445495 0.06163588 0.076101 0.01878024 0.0189275
3071 NA NA 0 -0.0113309857292875 -0.0113735914281401 0.00318721345011934 0.0104954931682671 0.07114 0.079213 0.00894549 0.0089506
3072 NA NA 0 -0.0145869434276976 -0.0146296862946524 -0.0013280322738824 0.00304212904682098 0.050248225 0.0565495 0 0
3073 NA NA 0 -0.0212896375959075 -0.021332662836262 -0.0047759243187513 -0.00217901661399555 0.05300429 0.054115 0 0
3074 NA NA 0 0.020198385889289 0.020157108470627 0.0180149378238611 0.0347292728486086 0.08138141 0.086624 0.01799419 0.01808695
3075 NA NA 0.03125 0.0145386156713531 0.0144970998159472 0.0347479562824291 0.0340929264142457 0.089019605 0.0937825 0.02719935 0.02736475
3076 NA NA 0 -0.00125786659983586 -0.00130004793486727 0.00941544061920082 0.0176899446782442 0.072769295 0.0770885 0.010134575 0.01030565
3077 NA NA 0 0.00606803822158416 0.00602616551478585 0.0114833717693674 0.0189164512670589 0.0759279 0.081127 0.019709035 0.01976185
3078 NA NA 0 -0.0173850320747667 -0.0174278928205616 0.000432460350252741 0.000745973644971626 0.05452028 0.0601455 0.00501639 0.0050405
3079 NA NA 0 -0.0102371874399797 -0.0102797470589211 -0.000210281469437069 0.00116859213303187 0.0602508 0.073541 0.00526756 0.00534865
3080 NA NA 0 -0.0212642004263869 -0.0213072245951176 -0.00791857036667981 -0.00793258717933954 0.04140867 0.0506715 0 0
3081 NA NA 0 0.0207071292796676 0.0206658732935195 0.0175005991191292 0.0313865537735624 0.07501694 0.082924 0.01071965 0.0107398
3082 NA NA 0 -0.0366791251547929 -0.0367227987287624 -0.00737267869597754 -0.0110914614146609 0.04283801 0.0476973 0 0
3083 NA NA 0 -0.00237710205866422 -0.00241933054523091 0.00433929630353704 0.00982602944638251 0.0605867 0.06647 0.010300175 0.010323
3084 NA NA 0.0078125 -0.0210479844854785 -0.0210909995453881 -0.00935145855523592 -0.0101227527542393 0.041272315 0.051429 0 0
3085 NA NA 0.0078125 -0.00403051807738803 -0.00407281621963174 -0.00191898452137921 0.00333597763925142 0.04928517 0.055574 0 0
3086 NA NA 0.0078125 0.0293303297465472 0.0292894370415486 0.019475605118736 0.0302242422631009 0.090094435 0.09729 0.035941595 0.0359502
3087 NA NA 0.00390625 -0.0029748755423556 -0.00301712921212949 -0.00343180862934221 -0.00247887702825974 0.056434565 0.069145 0 0
3088 NA NA 0 -0.00972844404960298 -0.00977098223602857 -0.00170125327731185 -0.00235019566726659 0.062130895 0.067282 0 0
3089 NA NA 0 -0.0101608759314216 -0.0102034323354872 0.00124418481192785 0.000856240868222426 0.061345275 0.066514 0.00821747 0.00826235
3090 NA NA 0 0.0144368669932782 0.0143953468513687 0.00416046232993875 0.0140345458002188 0.07090746 0.076161 0.00560247 0.00562415
3091 NA NA 0 -0.0169398816081896 -0.0169827236005307 -0.00674007045358214 -0.0125761616710276 0.049950975 0.0517435 0 0
3092 NA NA 0 -0.021200607502591 -0.021243628992256 -0.00313677706084765 -0.00160091423704711 0.058518275 0.0630695 0 0
3093 NA NA 0 -0.0157697718103237 -0.0158125645078777 0.00158154844765162 0.00821527400101606 0.059564945 0.064802 0.005344695 0.00536495
3094 NA NA 0 -0.00486994467150838 -0.00491227817740447 0.0134120362526932 0.0113890113884722 0.07057326 0.079428 0.017856005 0.01789785
3095 NA NA 0 -0.0176139666004372 -0.0176568369908634 -0.0161056962761937 -0.0306604641578585 0.045659925 0.04949675 0 0
3096 NA NA 0 0.0243955188598945 0.0243544182594907 -0.00122656085970756 0.00450233294257518 0.069512645 0.077129 0.01810766 0.0180674
3097 NA NA 0 0.0259471862005433 0.025906150969313 -0.00296597654418087 0.00221494993653148 0.074832875 0.08252 0.01008793 0.0101783
3098 NA NA 0 0.0263668994976035 0.0263258819481994 0.00301032249593482 0.0109086149831929 0.086710845 0.093251 0.026882085 0.02702605
3099 NA NA 0 0.00739077103656247 0.00734895405430658 0.00981758061624656 0.0190131065565942 0.064307935 0.0709015 0 0
3100 NA NA 0 -0.0148921894619225 -0.014934945188388 -0.010691926852481 -0.0223214101981161 0.05283297 0.06401 0 0
3101 NA NA 0 -0.0137220796640566 -0.0137647860957351 -0.00298246849866403 -0.00597848161282752 0.06170435 0.065513 0.00508478 0.00511115
3102 NA NA 0 -0.00455198005252318 -0.00459430016309659 -0.00115420239731692 0.0108706208238785 0.053969275 0.061908 0 0
3103 NA NA 0 0.00161653355579128 0.0015744733144758 -0.000635909906005673 0.0101761668674444 0.062120865 0.0702395 0 0
3104 NA NA 0 -0.0180336798974974 -0.0180765679697497 -0.00745359397807285 -0.0103207834027943 0.05282186 0.0596425 0 0
3105 NA NA 0 -0.00919426348970754 -0.00923677917199117 -0.00658179112041166 -0.00580990846458485 0.04954616 0.056458 0 0
3106 NA NA 0 -0.0114327344073643 -0.0114753443927185 -0.00140028264816506 -0.000815459474317722 0.063008645 0.073987 0.008431125 0.00645005
3107 NA NA 0 -0.00544228098568101 -0.00548463860315862 0.00187423229498725 0.00625248777338214 0.067734495 0.0739135 0.00996606 0.00998785
3108 NA NA 0 -0.0267586290424538 -0.0268018846823572 -0.010111395723587 -0.0191978516826797 0.041389305 0.051059 0 0
3109 NA NA 0 -0.00292400120331811 -0.00296625272984041 -0.000394166751856537 0.00626445914961353 0.05934728 0.0690765 0.00522705 0.005256
3110 NA NA 0 -0.0183134887622054 -0.0183563886223406 -0.0067501356624745 -0.00861559136722086 0.054677535 0.061149 0 0
3111 NA NA 0 -0.00963941395628646 -0.0096819483920223 -0.00233641328698916 0.00088074469561148 0.055607085 0.064636 0 0
3112 NA NA 0 -0.0259827953721293 -0.0260260183274461 -0.000813779118987954 0.00130479787145852 0.05276272 0.058727 0 0
3113 NA NA 0 -0.0271020308309577 -0.0271453009378098 -0.00120285845642219 4.43569164272541e-05 0.044618585 0.053203 0 0
3114 NA NA 0 0.00683115330715013 0.00678931274912464 0.011748964717859 0.0235785508314557 0.08034364 0.086087 0.02706357 0.02711135
3115 NA NA 0 -0.0143961646563061 -0.0144388994860678 0.00781210662921663 0.00493676600455851 0.06162569 0.064333 0.0123101 0.01233295
3116 NA NA 0 -0.0345042471609339 -0.0345478291108967 -0.000363053113820382 -0.00963575571845834 0.05403751 0.0624105 0.005123665 0.00513055
3117 NA NA 0 -0.0103643732875734 -0.0104069382646441 0.00766630593836436 0.0117772496370854 0.05946439 0.063851 0.01476963 0.0147767
3118 NA NA 0 -0.0271020308309577 -0.0271453009378098 -0.00565451673912138 -0.00792055820226021 0.047727235 0.051062 0 0
3119 NA NA 0 -0.015464525776097 -0.0155073056141422 0.000829956158192827 -0.00225886205607203 0.05741623 0.0636265 0.00952599 0.0095637
3120 NA NA 0 -0.0211624517483119 -0.021205471630539 -0.00477421892415942 -0.00192272697447284 0.048814975 0.059094 0 0
3121 NA NA 0 -0.043598035263913 -0.0436420003201012 -0.011817106114631 -0.0177643628468663 0.043515425 0.053267 0 0
3122 NA NA 0 -0.0165710426501669 -0.0166138691039335 0.00136410746232877 0.00599869737065086 0.053802215 0.062537 0 0
3123 NA NA 0.125 0.0476323732153388 0.0475922515451088 0.0749534964412661 0.048296225635248 0.11601224 0.1181555 0.04987375 0.04994315
3124 NA NA 0.125 0.131714937059802 0.131678357648678 0.173798732254939 0.128034411732811 0.18894705 0.19354 0.11879467 0.1188825
3125 NA NA 0 -0.00998281574479225 -0.0100253646474748 -0.00162721042134833 0.00231095988323333 0.054251625 0.06244 0 0
3126 NA NA 0 -0.026313478575873 -0.0263567154623263 -0.00773469513666264 -0.00975012433541934 0.047995935 0.05625 0 0
3127 NA NA 0 -0.0243166607686471 -0.024359813532473 -0.00417517605439012 -0.00527936838780405 0.051612605 0.059133 0 0
3128 NA NA 0 -0.00892717320975982 -0.00896967763997258 0.00334554927642216 0.0165907967642847 0.0551288 0.06221 0 0
3129 NA NA 0 -0.00232622771962674 -0.00236845406294162 0.00567473038614168 0.0174398481965581 0.065055935 0.0736475 0.006469985 0.0065412
3130 NA NA 0 0.0217882089842169 0.0217469985421662 0.0162722753865436 0.0378301067628481 0.083745695 0.0906015 0.01339898 0.01332325
3131 NA NA 0 -0.0158206461493612 -0.015863440990167 -0.00502115386193549 -0.00509295391025137 0.05082566 0.0567905 0 0
3132 NA NA 0 0.00117138308921236 0.00112930409444489 -0.000423735953829289 0.00519215963089095 0.05932887 0.069095 0 0
3133 NA NA 0 -0.0326854895403392 -0.0327289948690557 -0.00883245396598456 -0.0160865984150563 0.045414985 0.0542245 0 0
3134 NA NA 0 -0.018885825076378 -0.0189287490480947 -0.00724339532147607 -0.0118370958578595 0.04847399 0.058576 0 0
3135 NA NA 0 -0.0112292370512125 -0.0112718384635615 -0.00423159517903524 -0.0116286255889555 0.05339367 0.0569735 0 0
3136 NA NA 0 -0.00212273036347495 -0.00216494813378443 0.00410034839840297 0.00833020369290335 0.06334601 0.071197 0.00774169 0.0077808
3137 NA NA 0 -0.0317061585138649 -0.0317496225849876 -0.00117013486700313 -0.0139789503215683 0.05369441 0.059334 0 0
3138 NA NA 0 -0.0127300300528238 -0.0127726946910947 0.00349525003141815 0.000500212160434554 0.053888795 0.062807 0 0.0050074
3139 NA NA 0 -0.00815133953943541 -0.00819381128506147 -0.00672502136332495 -0.00791461891482758 0.05245373 0.0619845 0 0
3140 NA NA 0 0.00187090525097871 0.00182885572592217 -0.000957465571308248 0.00382981530906709 0.070547715 0.074789 0.00527711 0.0053912
3141 NA NA 0 0.000370112249369205 0.00032799949838902 0.0103600085517308 0.0157126494370222 0.062021385 0.0669205 0.0051792 0.00521075
3142 NA NA 0 -0.0113691414835665 -0.0114117487898571 0.000740285022155236 0.00228771794108723 0.05630616 0.062219 0.0051792 0.00521075
3143 NA NA 0 -0.0202721508151541 -0.020315133190477 -0.00804646080214329 -0.0130134982424203 0.045925495 0.04935305 0 0
3144 NA NA 0 0.00489792842371831 0.00485600642213291 0.0089645171710918 0.0209589912020855 0.080832315 0.08728 0.01763028 0.01773155
3145 NA NA 0 -0.00408139241642551 -0.00412369270192103 0.00691456204819798 0.014177707374376 0.06285613 0.070545 0.00943472 0.0094475
3146 NA NA 0 0.00539395322933656 0.00535205212445322 0.00867482788974869 0.0169295654846539 0.05461899 0.0657445 0.006957645 0.00697965
3147 NA NA 0 -0.0095249466934512 -0.00956747630687138 -0.0076503402614224 -0.0120408012566196 0.056606095 0.0664855 0.008106075 0.0081365
3148 NA NA 0 -0.0303452699446075 -0.0303886766837498 -0.00874503254766345 -0.0193086415802915 0.039956965 0.04790555 0 0
3149 NA NA 0 -0.0178810568803849 -0.017923938522882 -0.0046869330873808 -0.00380553762478121 0.04675267 0.04954225 0 0
3150 NA NA 0 -0.00975388121912173 -0.009796420477173 -0.00249967146179061 -0.000227164947329999 0.063184545 0.07075 0.007358925 0.00739135
3151 NA NA 0 0.0197023610836745 0.0196610627683067 0.00720255699307146 0.0169166212941016 0.07079927 0.0780355 0.02842038 0.0287673
3152 NA NA 0 -0.0347713374408817 -0.0348149306429153 -0.0119257047187619 -0.0231306989117066 0.03842446 0.0437567 0 0
3153 NA NA 0 -0.0274581512042219 -0.0275014363138346 -0.00688298842107038 -0.00993463798498981 0.048908005 0.0528825 0 0
3154 NA NA 0 -0.0349621162122732 -0.0350057174514999 -0.00621637284282161 -0.0153480275425076 0.050138405 0.0530575 0.00831074 0.0083301
3155 NA NA 0 -0.00460285439156066 -0.00464517664538588 0.000450327328769035 0.00673512527831947 0.059062085 0.067764 0 0
3156 NA NA 0 -0.0155154001151345 -0.0155581820964314 -0.00260514423463188 0.00180093210841543 0.05226526 0.0578295 0.00653311 0.0065448
3157 NA NA 0 0.0163828104614666 0.0163413722989327 0.0120911076585464 0.0257187775378688 0.07517759 0.0824295 0.016016525 0.016058
3158 NA NA 0 -0.0178429011261077 -0.017885781161165 -0.0105294642424607 -0.0203214682235101 0.047497485 0.056256 0.005076645 0.0050402
3159 NA NA 0 -0.00938504226109904 -0.00942756598057604 -0.00266813452861962 -0.00384852065753716 0.060295595 0.0694195 0.01365183 0.0135373
3160 NA NA 0.03125 0.0189646831676273 0.0189233537751125 0.0220373365269452 0.0360261036726708 0.087269975 0.095256 0.030745935 0.0309044
3161 NA NA 0 0.00128585035204578 0.0012437761795957 0.0118207261100501 0.0223229504810166 0.064824965 0.069369 0 0
3162 NA NA 0 -0.00882542453168485 -0.00886792467539421 0.00400950733868728 0.00261420594733788 0.0505868 0.055786 0 0
3163 NA NA 0.00390625 -0.0197634074247774 -0.0198063683675844 0.000369549661346391 -0.00489566033921352 0.054148905 0.0605095 0 0
3164 NA NA 0.00390625 -0.00625627041028447 -0.00629866231978671 -0.00143818300481735 0.00180626338689752 0.054994475 0.0570975 0 0
3165 NA NA 0 -0.014981219555239 -0.0150239790323943 0.0079842190453999 0.0117441547498935 0.059760455 0.0664635 0 0
3166 NA NA 0 -0.00929601216778251 -0.00933853213656977 0.00336739760251529 0.0130094064424106 0.06119094 0.0650415 0 0
3167 NA NA 0 -0.0205010853408246 -0.0205440773607786 -0.00199626177801855 -0.00751992190446786 0.05246355 0.058856 0 0
3168 NA NA 0 -0.0121704123234097 -0.0122130533859128 -0.00642937869347581 -0.0102011667085761 0.04859976 0.0590735 0 0
3169 NA NA 0 -0.0231592695555415 -0.0232023735603923 -0.00352188067343753 -0.00699451256988371 0.05696231 0.0616135 0.00697935 0.00701795
3170 NA NA 0 0.0106340101502123 0.0105923298002466 0.00495370203380025 0.0122930556302981 0.075946675 0.084616 0.023902485 0.0239535
