sample pop cont Fas.c Fas.w Funi.un.c Funi.un.w Funi.we.c Funi.we.w FROHs.BCFTools.100KB.c FROHs.BCFTools.100KB.w FROHs.PLINK.100KB.c FROHs.PLINK.100KB.w FROHs.BCFTools.1MB.c FROHs.BCFTools.1MB.w FROHs.PLINK.1MB.c FROHs.PLINK.1MB.w
HG00864 CDX EAS 0.00958805817849582 0.211329170441315 0.000627071176984001 0.00974433299215202 0.00063096455351301 0.0901148357491337 0.216685169375 0.216684890625 0.26139625 0.261705 0.018908746875 0.0189086575 0.00864359375 0.00864359375
HG00867 CDX EAS -0.00150471947269349 0.202495926633502 -0.000921944140353285 0.0159027782841601 -0.000927668332376196 0.0923360199952309 0.20763326625 0.2076332053125 0.2526009375 0.2528703125 0.0107378634375 0.0107378634375 0.0033401875 0.0033401875
HG00879 CDX EAS 0.0198712674423569 0.219517750201101 0.0149319395209693 0.0128058940334524 0.0150246493587181 0.103712422705719 0.2148979428125 0.214866898125 0.263015625 0.2632396875 0.011273043125 0.011273043125 0.00397709375 0.00430378125
HG00881 CDX EAS -0.00312186713583498 0.201208182478617 0.000481671424450849 0.0109591860783433 0.000484662038574188 0.0938219370638931 0.2039683378125 0.203969215 0.2530121875 0.253196875 0.0085707509375 0.0085707509375 0.0042439375 0.0042439375
HG00956 CDX EAS 0.000445604369506394 0.204048980931002 0.0046478032826165 0.0173645994760522 0.00467666069084756 0.0940721558033071 0.2076762815625 0.2076763609375 0.2544659375 0.2546125 0.0089760840625 0.0089760840625 0.006463875 0.006463875
HG00978 CDX EAS 0.00429005965355809 0.207110343188507 0.00451139014970655 0.0112761814470143 0.00453940059316362 0.0953046578826698 0.210824160625 0.2108231240625 0.2538675 0.2540375 0.012967909375 0.012967909375 0.0070128125 0.0070128125
HG00982 CDX EAS 0.00580625990722142 0.208317702330031 0.0129174085511695 0.011926993643766 0.0129976105137498 0.10349298647683 0.212652169375 0.21265243125 0.257018125 0.2572909375 0.0144289315625 0.0144289315625 0.0063870625 0.006073375
HG01028 CDX EAS 0.00445764229884601 0.207243790230384 0.00927529673852806 0.014148443124258 0.00933288545749476 0.0997368928692028 0.2119173225 0.2119173671875 0.2560509375 0.25642 0.0138239221875 0.0138239221875 0.0040050625 0.0040050625
HG01029 CDX EAS 0.00500216157656369 0.207677394120174 0.00584483421979938 0.0121470395142269 0.00588112378711195 0.0954282798501997 0.2127727959375 0.2127733809375 0.255951875 0.2561509375 0.01192921875 0.01192921875 0.00367975 0.00367975
HG01031 CDX EAS 9.10452416404641e-05 0.203766643421025 -0.00057013457467971 0.0154135776234683 -0.000573674442064939 0.0896880985064399 0.2086040103125 0.2086037128125 0.2566 0.25683625 0.0122692734375 0.0122692734375 0.00452746875 0.00452746875
HG01046 CDX EAS 0.0171387254961837 0.217341811046406 0.010929313003548 0.0232782939058897 0.0109971712226053 0.102557658289042 0.21920318625 0.2192028609375 0.2648928125 0.2649978125 0.0220603634375 0.0220603634375 0.0119529375 0.0119529375
HG01595 KHV EAS 0.00891822487522112 0.210795778259077 0.00645233038348917 0.0127668221386086 0.00649239178981042 0.0956823058709885 0.2132555553125 0.2132575665625 0.2595065625 0.2597246875 0.0127851009375 0.0127851009375 0.00748015625 0.00748015625
HG01596 KHV EAS 0.00952192022056301 0.211276504398074 0.0140906420802049 0.0108368193494875 0.0141781284463966 0.0964163022674278 0.2160575159375 0.216023468125 0.259455625 0.2597178125 0.019012641875 0.019012641875 0.0056746875 0.0056746875
HG01597 KHV EAS 0.0012009694680016 0.204650482582678 0.00445082749617834 0.0131965553594786 0.00447846191571895 0.0926795212408865 0.2082904190625 0.20829109625 0.25209625 0.252249375 0.00826084875 0.00826084875 0.00366021875 0.00366021875
HG01598 KHV EAS -0.000776207379673934 0.20307604507966 -3.85195051213162e-05 0.0113330666718704 -3.87586668301554e-05 0.0886179006580901 0.207813613125 0.2078048125 0.255841875 0.25594125 0.01175396375 0.01175396375 0.005332 0.005332
HG01599 KHV EAS 0.00592709843186664 0.20841392675489 0.00686314606836362 0.0124696547642263 0.00690575815802863 0.0931089920704817 0.2077489871875 0.2077486746875 0.25577875 0.2559621875 0.014912400625 0.014912400625 0.01006865625 0.01006865625
HG01600 KHV EAS -0.0051984995593506 0.199554547918107 -0.00433474156615671 0.0118273316886702 -0.00436165522805622 0.0894151760639877 0.2088221859375 0.20882297375 0.2570265625 0.2571115625 0.0077660153125 0.0077660153125 0.00314915625 0.00314915625
HG01794 CDX EAS 0.0298769956496282 0.227485370170479 0.0175484565587646 0.0173440135607569 0.0176574118997727 0.110698365496345 0.2206236203125 0.2206779753125 0.26530375 0.2654515625 0.01920521375 0.01920521375 0.00806071875 0.00806071875
HG01795 CDX EAS 0.0014222581242432 0.204826696035612 0.0029153913693255 0.013799789277824 0.00293349253074604 0.0936294265552609 0.20440693625 0.2044071503125 0.252095 0.2521878125 0.01199393375 0.01199393375 0.00549084375 0.00549084375
HG01796 CDX EAS 0.0083786783762946 0.210366134222164 0.00595966524064643 0.0118897926179522 0.00599666777293156 0.0971913258773455 0.211476785625 0.2114778221875 0.259234375 0.259555 0.0114143884375 0.0114143884375 0.00677953125 0.00677953125
HG01797 CDX EAS 0.00790676166893895 0.20999034418434 0.0124999756172391 0.0127775547608994 0.0125775858099334 0.10025221544208 0.214126229375 0.214126385 0.2567134375 0.256915625 0.0212914371875 0.0212914371875 0.00564034375 0.00564034375
HG01798 CDX EAS 0.00601064111556971 0.208480452283185 0.00401482576682941 0.00725722571110642 0.00403975312718901 0.0943435417301269 0.2126185903125 0.21262181625 0.254938125 0.2551521875 0.0127177790625 0.0127177790625 0.00625625 0.00625628125
HG01799 CDX EAS 0.0190537426089613 0.218866750388485 0.00877071857003119 0.0167667707630953 0.00882517444897635 0.103895750975419 0.2190657153125 0.21906533375 0.264515625 0.2646596875 0.01103163 0.01103163 0.003925 0.003925
HG01800 CDX EAS 0.042185617715448 0.237286798006176 0.0363305949299482 0.0543752019776273 0.0365561653281696 0.121757832674271 0.23346411625 0.2334633240625 0.2769046875 0.2770434375 0.0363996571875 0.0363996571875 0.014988625 0.01498865625
HG01801 CDX EAS 0.012082404020534 0.213315432643311 0.0236056573001844 0.0179059321688919 0.0237522207552557 0.108898535784791 0.2164194853125 0.21642037625 0.259466875 0.2597115625 0.0197030240625 0.0197030240625 0.0081290625 0.0081290625
HG01802 CDX EAS -0.00828609791126902 0.197095875268147 -0.00887282807267595 0.0115976359187625 -0.0089279179305208 0.0839630450559365 0.2054137175 0.2054137384375 0.2510996875 0.2512675 0.011727095625 0.011727095625 0.005103375 0.005103375
HG01804 CDX EAS 0.0027345744474376 0.205871701209268 0.00325705481374446 0.0222091527873019 0.00327727730440058 0.0927798771919054 0.211619049375 0.211618278125 0.2565575 0.256789375 0.012191175 0.012191175 0.0052429375 0.0052429375
HG01805 CDX EAS 0.00074247926338618 0.204285384147628 0.0033799549278326 0.0113348280593796 0.00340094048452423 0.0951596952093438 0.211012525625 0.2110118775 0.25885625 0.25896 0.0145900525 0.0145900525 0.006881875 0.006881875
HG01806 CDX EAS 0.0105915649387107 0.212128268751443 0.0116788647401803 0.0123813021988257 0.0117513767963119 0.100786232288487 0.209837338125 0.2098375478125 0.25657 0.2565796875 0.014148985 0.014148985 0.005123625 0.005123625
HG01807 CDX EAS 0.00297923516400176 0.206066525970707 0.00421499166065111 0.0122525848240179 0.00424116181634479 0.094317729248188 0.2070094921875 0.20701582125 0.2560128125 0.25629375 0.0140402896875 0.0140402896875 0.00573403125 0.00573403125
HG01808 CDX EAS 0.00630353778641705 0.208713687617509 -0.000403144808459003 0.0179176213435776 -0.000405647865010327 0.0928051773437912 0.213156613125 0.213163183125 0.2614828125 0.2616025 0.012547840625 0.012547840625 0.0057408125 0.0061055625
HG01809 CDX EAS 0.0193192889964512 0.219078206532004 0.0143811936868937 0.0115986634141132 0.0144704840371346 0.103609169930807 0.216006094375 0.2160063678125 0.264130625 0.264420625 0.02003162625 0.02003162625 0.00814271875 0.00814271875
HG01810 CDX EAS 0.018439107150276 0.21837731257316 0.0199747730846085 0.0127461032741269 0.0200987930063261 0.107406061239437 0.21727727 0.2172772634375 0.26689625 0.267058125 0.0275096684375 0.0275096684375 0.01564553125 0.01564553125
HG01811 CDX EAS 0.0159253674709501 0.216375606944953 0.0123662607436127 0.0113634174130308 0.0124430407231232 0.104262630225754 0.2160370371875 0.216037493125 0.262565625 0.2628596875 0.021424935 0.021424935 0.01093359375 0.011296
HG01812 CDX EAS 0.0152227138276474 0.215816079733745 0.0123605975628147 0.0095244359853303 0.0124373423803889 0.103281513271051 0.2160941334375 0.2160946653125 0.26372 0.26394 0.0237318625 0.0237318625 0.01603965625 0.01603965625
HG01813 CDX EAS 0.0117188938908445 0.213025967398163 0.0114003022090957 0.0111194960389311 0.0114710847183837 0.102578631711608 0.2133397365625 0.2133300128125 0.258605 0.2589021875 0.017658011875 0.017658011875 0.00726321875 0.00726321875
HG01815 CDX EAS -0.00734823183110761 0.197842703520329 0.000633593613073222 0.0149784442393779 0.000637527486093647 0.0900491225787667 0.2140322025 0.2140322096875 0.2543709375 0.2545771875 0.0174115646875 0.0174115646875 0.00388646875 0.00388646875
HG01816 CDX EAS 0.132723012068858 0.309382255356444 0.129491980971791 0.0349303947990068 0.130295974348024 0.1947933258639 0.2922072496875 0.2922076278125 0.3309 0.331203125 0.1132861340625 0.1132861340625 0.0699125 0.0699125
HG01817 CDX EAS 0.0105637173774739 0.21210609357535 0.0165838659182884 0.0145470148496051 0.0166868322823173 0.103772987900198 0.2136668240625 0.213667595625 0.2596865625 0.259918125 0.0170083334375 0.0170083334375 0.0095866875 0.0096285625
HG01840 KHV EAS -0.00809017042686499 0.197251893471412 0.000772000809518631 0.0118342715522058 0.000776794028489929 0.0887033409872114 0.2047636928125 0.204763409375 0.25337625 0.2535615625 0.0129104215625 0.0129104215625 0.00693809375 0.00693809375
HG01841 KHV EAS 0.0119202914319166 0.213186341439592 0.0150521176757712 0.0116702592714948 0.0151455736772136 0.101505527232492 0.2148609425 0.2148608165625 0.2587828125 0.259125625 0.0182692025 0.0182692025 0.00696603125 0.00696603125
HG01842 KHV EAS -0.0101106104500325 0.195643005248383 -0.00806979413895792 0.0090351071965332 -0.00811989809845953 0.0832910154460104 0.204208336875 0.2042603359375 0.251525 0.25173125 0.0117797009375 0.0117797009375 0.0042345 0.0042345
HG01843 KHV EAS 0.00496387117986765 0.20764690325304 0.0068131087921721 0.0160777584214877 0.00685541020931076 0.0913896514823329 0.2087262259375 0.2087240840625 0.2557384375 0.255889375 0.014871615 0.014871615 0.005737625 0.005737625
HG01844 KHV EAS -0.00269122449245152 0.201551105737581 0.00452393428365329 0.00994872326939825 0.00455202261113858 0.090040775664012 0.208528933125 0.2085246621875 0.2556609375 0.255818125 0.013524180625 0.013524180625 0.0047209375 0.0047209375
HG01845 KHV EAS -0.00109247611084142 0.202824198436823 0.00468548012748022 0.013265788240679 0.00471457146493691 0.0904317445500561 0.206395845 0.206395708125 0.2503453125 0.250681875 0.0137528721875 0.0137528721875 0.00416246875 0.00416246875
HG01846 KHV EAS -0.00350526838069398 0.200902877821971 0.0064024837233419 0.0109038669899289 0.00644223564090905 0.0904515674049148 0.2069207834375 0.2068892403125 0.2538084375 0.2540784375 0.0127261659375 0.0127261659375 0.00466821875 0.00466821875
HG01847 KHV EAS 0.00202694802534381 0.205308214145184 0.00808188257385174 0.0127231126525481 0.00813206158883642 0.0922274186780505 0.2089525309375 0.208953086875 0.2537809375 0.2539796875 0.0162172503125 0.0162172503125 0.0069571875 0.0069571875
HG01848 KHV EAS 0.000555502780808163 0.204136493679534 0.00560579741208743 0.0133629118463968 0.00564060284211485 0.094882655145423 0.2080423134375 0.2080422328125 0.2566425 0.256706875 0.0147790746875 0.0147790746875 0.004682 0.004682
HG01849 KHV EAS -0.00336503601876107 0.201014545673042 -0.000317379320177372 0.0105852964203081 -0.000319349872969565 0.0862243093613419 0.19942405625 0.19942511125 0.25198375 0.25207 0.0102055134375 0.0102055134375 0.00562421875 0.00562421875
HG01850 KHV EAS -0.00507567192319036 0.19965235628411 0.00775779335936123 0.0118427117005651 0.00780596016199286 0.0928015192217989 0.1994742034375 0.1994739459375 0.2489246875 0.249216875 0.009431478125 0.009431478125 0.00493715625 0.00493715625
HG01851 KHV EAS 0.000684297751518273 0.204239053868989 0.00238788788342491 0.0104069638516101 0.00240271386761501 0.0927644100124609 0.20589444625 0.2058899703125 0.254680625 0.25479875 0.011765501875 0.011765501875 0.00682696875 0.00682696875
HG01852 KHV EAS -0.0031889996495265 0.201154724464808 -0.00172853262246741 0.0107477260951156 -0.00173926478381326 0.0883831606449233 0.203620364375 0.2036212240625 0.2499046875 0.2502915625 0.00996314 0.00996314 0.0056543125 0.00565434375
HG01853 KHV EAS -0.00024909282772893 0.203495789484389 0.0056915984570007 0.0108162356741487 0.00572693661028719 0.092378802955417 0.209095610625 0.20909664 0.250599375 0.2507796875 0.015944688125 0.015944688125 0.00532228125 0.00532228125
HG01855 KHV EAS -0.000258043829554947 0.203488661749219 0.0107946114663352 0.015452876822572 0.010861633348144 0.0924707548903694 0.2074629053125 0.2074943428125 0.25599875 0.2562571875 0.0102574096875 0.0102574096875 0.00620784375 0.00620784375
HG01857 KHV EAS -0.00148781202480258 0.202509390133281 0.00317821175841719 0.0110455048212776 0.00319794472642065 0.0937036804052221 0.2060964003125 0.206096230625 0.2546853125 0.2549428125 0.012576333125 0.012576333125 0.0052514375 0.00528946875
HG01858 KHV EAS 0.00270573233044453 0.205848734062593 0.0047366057935623 0.0148642872383882 0.00476601456079345 0.094521021781536 0.2114023675 0.2113703178125 0.2579984375 0.258200625 0.0154668965625 0.0154668965625 0.00479465625 0.00487184375
HG01859 KHV EAS 0.0081777781130994 0.210206156166023 0.0141454180971243 0.0148441934620046 0.0142332445584279 0.101962599665739 0.2136541165625 0.2136886321875 0.2576375 0.25796375 0.0164335378125 0.0164335378125 0.006022 0.006022
HG01860 KHV EAS 0.00297973244188112 0.206066921955994 0.00321989648445287 0.0114979713565544 0.00323988826556333 0.0915482651654008 0.2096783453125 0.209678526875 0.252588125 0.2528521875 0.0118636246875 0.0118636246875 0.00638134375 0.00638134375
HG01861 KHV EAS 0.0093896443046974 0.211171172311606 0.0144850380956773 0.0121598576245245 0.0145749731982985 0.0998817726586303 0.2077915671875 0.2077915165625 0.255016875 0.255188125 0.00820844375 0.00820844375 0.00461109375 0.0046111875
HG01862 KHV EAS -0.000698134752641379 0.203138214769797 0.000371571244255387 0.00901869040057809 0.000373878265816547 0.0899950305535015 0.2063224209375 0.2063222853125 0.2541315625 0.2542934375 0.00950176875 0.00950176875 0.00497475 0.00497475
HG01863 KHV EAS 0.00844382177846869 0.210418008294822 0.00672623022144546 0.0182556364365705 0.00676799222559551 0.0958439209318747 0.212758399375 0.2127539825 0.2598246875 0.2599965625 0.017219491875 0.017219491875 0.0054851875 0.0054851875
HG01864 KHV EAS -0.00834129575585838 0.197051920901234 -0.00190242704482619 0.0142744805900015 -0.00191423888686291 0.0855532395596163 0.20779554625 0.2077957846875 0.2514771875 0.2517275 0.0176246053125 0.0176246053125 0.0062178125 0.0062178125
HG01865 KHV EAS -0.00460823071674652 0.200024582454345 -0.0034146682283044 0.012917195069717 -0.00343586931489212 0.0853674681130103 0.210479008125 0.21047878375 0.2530190625 0.2532621875 0.01624335125 0.01624335125 0.00591625 0.00591625
HG01866 KHV EAS 0.0132619471499835 0.214254709745212 0.0178824736222599 0.0155251947099037 0.0179935028175764 0.0990605983765301 0.2076998146875 0.207699684375 0.2597028125 0.26005 0.0114628353125 0.0114628353125 0.0056065625 0.005606625
HG01867 KHV EAS 0.00545269533511421 0.208036156790629 0.0122629091700624 0.0114112698287143 0.0123390474588942 0.0960240486809545 0.206030148125 0.20602941125 0.255015625 0.2551978125 0.0106102815625 0.0106102815625 0.007470125 0.007470125
HG01868 KHV EAS 0.00403694521304727 0.206908786677179 0.00419530583524181 0.0149237061665412 0.00422135376483097 0.0937266821106743 0.210022065 0.2100221890625 0.2554240625 0.2556234375 0.0166018815625 0.0166018815625 0.0057735625 0.0057735625
HG01869 KHV EAS -0.00287024452896223 0.201408551034082 -0.00253237642811616 0.0108205610742012 -0.00254809951664923 0.0881487157870137 0.208834291875 0.20883268625 0.25455 0.254694375 0.0116010303125 0.0116010303125 0.0055586875 0.0055586875
HG01870 KHV EAS 0.00944782581656291 0.211217502590245 0.0158390953931133 0.0429831116476256 0.0159374376045258 0.102888044264964 0.2086634415625 0.208686004375 0.2562446875 0.256473125 0.0196609103125 0.0196609103125 0.011558 0.01155834375
HG01871 KHV EAS -0.00945072270434257 0.196168477724869 -0.00118586477062063 0.0122708628480816 -0.00119322760056668 0.0861860132039591 0.1991642625 0.1991643528125 0.2467025 0.2471575 0.0110908003125 0.0110908003125 0.00341165625 0.00341165625
HG01872 KHV EAS -0.0108003348684767 0.195093773654647 0.000891467854200188 0.011398461134995 0.000897002824353987 0.0873602074096777 0.197543758125 0.1975438321875 0.2484153125 0.248635 0.0119499965625 0.0119499965625 0.0047763125 0.0047763125
HG01873 KHV EAS 0.000718112647304913 0.204265980868541 0.0134775271793504 0.0145378232813626 0.0135612068211283 0.0975069148629047 0.197150404375 0.19715074875 0.2478278125 0.24818 0.0177433503125 0.0177433503125 0.005469625 0.0054781875
HG01874 KHV EAS -0.0071418615112419 0.198007037414633 0.00389583575586624 0.0110237814229702 0.00392002432775688 0.0905168495473737 0.2035256928125 0.2035254659375 0.250095625 0.250409375 0.012814223125 0.012814223125 0.00587321875 0.00587321875
HG01878 KHV EAS -0.0142807827449571 0.192322272627576 -0.00152898302233101 0.0178739708708362 -0.00153847621427139 0.0852337036238223 0.2039257834375 0.20392565 0.24894875 0.24909375 0.0159828428125 0.0159828428125 0.007091375 0.007091375
HG02016 KHV EAS -0.0132454502004754 0.193146713996113 0.00771315457623814 0.012958394730175 0.00776104422258538 0.0778091526864772 0.2011927478125 0.201193016875 0.2469525 0.24702 0.0141761290625 0.0141761290625 0.00591465625 0.0059146875
HG02017 KHV EAS 0.00192251967071256 0.205225057234816 0.00765403290168738 0.0116171542310525 0.00770155547225082 0.0890497706918356 0.2089638615625 0.20896462 0.2573359375 0.257440625 0.010906513125 0.010906513125 0.0050613125 0.0050613125
HG02019 KHV EAS 0.000874257901372431 0.204390320248808 -0.000538727327291954 0.0121200949681399 -0.000542072192509488 0.0882869393983136 0.21528744 0.2153190925 0.257935 0.2580884375 0.01576158 0.01576158 0.00774871875 0.00774871875
HG02020 KHV EAS 3.68419528074117e-05 0.203723481024694 0.00711435170121397 0.0110288336853742 0.00715852348405631 0.0912246902213019 0.2083560215625 0.2083531825 0.2550153125 0.2552790625 0.0101317325 0.0101317325 0.0034439375 0.0034439375
HG02023 KHV EAS -0.0123518418515623 0.193858299557709 -0.00442018310592042 0.00902887031942837 -0.0044476272597871 0.0851818035929605 0.1983323703125 0.1983323821875 0.2480990625 0.24820375 0.008356651875 0.008356651875 0.0045024375 0.0045024375
HG02025 KHV EAS 0.00308117712923623 0.206147702954643 0.00366407199852309 0.0123719161366053 0.00368682158922916 0.0951106670106648 0.208602245 0.2086022759375 0.2556446875 0.2558065625 0.015132125 0.015132125 0.0057478125 0.0057478125
HG02026 KHV EAS -0.00262409197876 0.20160456375139 0.00285651265506661 0.0151828412260899 0.00287424825064389 0.0945422448048505 0.2060316953125 0.206032195 0.255393125 0.2555284375 0.0111307021875 0.0111307021875 0.00459109375 0.00459109375
HG02028 KHV EAS 0.0124702807663072 0.213624301167545 0.00722266226057943 0.0141185318571089 0.00726750652485815 0.0947654127072829 0.212913408125 0.2129143025 0.2603665625 0.2604115625 0.0124352078125 0.0124352078125 0.0081574375 0.0081574375
HG02029 KHV EAS -0.00459679332552613 0.200033690115954 -0.0076645734885521 0.0129232511239905 -0.00771216150205678 0.0879290979727897 0.20575127125 0.205752141875 0.2525815625 0.2527340625 0.0101684190625 0.0101684190625 0.00509484375 0.0054083125
HG02031 KHV EAS 0.000850388563170521 0.204371312955009 -0.000500530978917293 0.0137858175201291 -0.000503638689386608 0.0918862125571456 0.2108605709375 0.210861246875 0.2565325 0.25663875 0.0172409603125 0.0172409603125 0.00653103125 0.00653103125
HG02032 KHV EAS 0.003013050059786 0.206093452970259 0.00171698759929513 0.013262577824537 0.00172764807829039 0.0948105211618925 0.2109353825 0.2109697640625 0.2552171875 0.2553809375 0.0140633746875 0.0140633746875 0.00698215625 0.00698215625
HG02035 KHV EAS -0.00516170099629022 0.199583850829378 0.000824677083465662 0.00982476739169601 0.000829797361195596 0.0884100673841346 0.2072840234375 0.2072840859375 0.252661875 0.2528096875 0.0160372446875 0.0160372446875 0.005638875 0.005638875
HG02040 KHV EAS -0.00617813698136355 0.198774456901772 -0.00483286051055294 0.01208250135398 -0.00486286690600568 0.0844925630782108 0.2102035503125 0.210204299375 0.248780625 0.2490284375 0.0151352225 0.015135711875 0.003061896875 0.003061909375
HG02047 KHV EAS -0.00375341004241124 0.20070528116352 -0.00457734872465398 0.0139646171741796 -0.00460576869293202 0.0866760737452172 0.208913801875 0.2089143590625 0.2534540625 0.2537284375 0.011679451875 0.011679451875 0.00619375 0.00619375
HG02048 KHV EAS -0.00938160107913362 0.196223519679829 0.00442761674890942 0.0149589270260754 0.00445510705827233 0.0893619908581709 0.196141415 0.1961414825 0.246363125 0.2464334375 0.0102762653125 0.0102762653125 0.00388715625 0.00388715625
HG02049 KHV EAS -0.0185106283853852 0.188954021772275 -0.00501573859079304 0.0140288777555277 -0.00504688044496591 0.0837806071554449 0.1970566225 0.197100889375 0.24517 0.2453784375 0.009526726875 0.009526726875 0.00310939375 0.00318659375
HG02050 KHV EAS 0.00226116590644389 0.205494723215589 0.0111487015141539 0.014498184597413 0.011217921879783 0.0962598131960518 0.21037071 0.2103712896875 0.25345625 0.2537378125 0.01552753875 0.01552753875 0.00541009375 0.00541009375
HG02057 KHV EAS -0.0191521168495462 0.188443200751424 -0.00060815413412425 0.0109752436757481 -0.000611930058311388 0.083318566591716 0.191370961875 0.1913694228125 0.2445328125 0.244720625 0.0128174428125 0.0128174428125 0.00645453125 0.0064545625
HG02058 KHV EAS -0.0183012743982434 0.189120731578305 0.0120828379889512 0.0119908115714179 0.0121578582467654 0.0868038601541278 0.19527445375 0.19527461875 0.2446146875 0.2448084375 0.0124560690625 0.0124560690625 0.00734471875 0.00734471875
HG02060 KHV EAS 0.00618220198389248 0.208617067207362 0.0100903078961281 0.00985669674447173 0.0101529568769887 0.0980219081146433 0.20904339875 0.20904316625 0.257010625 0.25732 0.008496753125 0.008496753125 0.00395578125 0.003955875
HG02061 KHV EAS 0.0055213196824438 0.208090802760301 0.00804800027742732 0.0128361949206365 0.00809796892301096 0.095287642166264 0.2073300915625 0.207330594375 0.25647875 0.25679125 0.0132084365625 0.0132084365625 0.00635875 0.00635871875
HG02064 KHV EAS -0.00410946100391524 0.200421755697687 0.000590674325468902 0.00951169341862571 0.00059434172016026 0.0892883118175373 0.20502277375 0.2050230321875 0.2484115625 0.2486140625 0.0106684784375 0.0106684784375 0.002555875 0.002912896875
HG02067 KHV EAS -0.0052178933966383 0.199539104491896 0.00215415771701723 0.0146318850812593 0.00216753251025506 0.0889082352044481 0.2049045590625 0.204904989375 0.251738125 0.2519025 0.0092008275 0.0092008275 0.00467253125 0.00467253125
HG02069 KHV EAS -0.0200690972587794 0.187713003881317 -0.00256692439988269 0.0132913839174065 -0.00258286199116023 0.0816901853880159 0.191164903125 0.191165493125 0.2435665625 0.2437753125 0.009357050625 0.009357050625 0.0034215 0.0034215
HG02070 KHV EAS -0.00596381021543053 0.198945126560671 0.00209443258938101 0.0144429224971838 0.0021074365594652 0.088852516345409 0.2031770384375 0.2031768846875 0.2497703125 0.24988875 0.016172489375 0.016172489375 0.003681 0.00402571875
HG02072 KHV EAS -0.0156199520736271 0.191255884248395 5.90740702561707e-05 0.0124079107725846 5.9440851646965e-05 0.0847819314893534 0.190987726875 0.19098764625 0.2419271875 0.24201125 0.0092373009375 0.0092373009375 0.002525121875 0.00252513125
HG02073 KHV EAS 0.00543628516510024 0.208023089276144 0.0081900993065023 0.0104250068993493 0.00824095022040216 0.0966099941879665 0.2025066803125 0.202506423125 0.2562175 0.25645 0.009681940625 0.009681940625 0.0043926875 0.0043926875
HG02075 KHV EAS -0.0209666838307274 0.186998250437413 -0.00998941102616641 0.0148472622805769 -0.0100514335539773 0.0792609364573835 0.1962978809375 0.1962655278125 0.247028125 0.2471371875 0.0089775740625 0.0089775740625 0.0031960625 0.0031960625
HG02076 KHV EAS -0.00183988476327172 0.202229032549742 -0.000195346361046973 0.0112318880862856 -0.00019655923294371 0.0904484217711508 0.200863238125 0.200857979375 0.2523475 0.2524809375 0.0095805115625 0.0095805115625 0.00376534375 0.00385646875
HG02078 KHV EAS 0.00441139545608266 0.207206963598648 0.0119835584949523 0.0115867224238333 0.0120579623433829 0.0998446457336496 0.208726279375 0.20872641 0.2563928125 0.2564653125 0.0193770265625 0.0193770265625 0.0110476875 0.0110476875
HG02079 KHV EAS -0.00774903780173929 0.197523539378623 0.00280435786110613 0.0152051920229442 0.00282176963453462 0.0927134859236882 0.200117198125 0.200116896875 0.249183125 0.2493809375 0.0107162203125 0.0107162203125 0.00491284375 0.00491284375
HG02081 KHV EAS 0.00110897306035186 0.204577225304494 0.00262708073933655 0.0198115927008511 0.00264339183007845 0.0943796787935851 0.2149873878125 0.2149878446875 0.255253125 0.255390625 0.0149266878125 0.0149266878125 0.0050634375 0.0050634375
HG02082 KHV EAS 0.00545816539178473 0.208040512628793 0.00270969068881997 0.0102689801037044 0.00272651469044218 0.0924996748858059 0.212070925 0.2120703675 0.2589121875 0.2591259375 0.012187355 0.012187355 0.00418275 0.004516125
HG02084 KHV EAS 0.00382013205771988 0.206736137091835 0.0103844426934856 0.0100291774694946 0.0104489179067641 0.0956885846426617 0.21444728125 0.21444613125 0.255729375 0.256020625 0.01494338625 0.01494338625 0.0063670625 0.00669646875
HG02085 KHV EAS 0.00224475573643233 0.205481655701097 0.0025821298572455 0.0219306809515493 0.00259816185573828 0.0916271954704449 0.208047344375 0.2080475575 0.2517065625 0.2519221875 0.013141188125 0.013141188125 0.0046549375 0.0046549375
HG02086 KHV EAS -0.00594292454450476 0.198961757942752 0.00129931960361836 0.0134554707022562 0.00130738685449307 0.0881418633132406 0.2132965171875 0.2132961434375 0.25468 0.254808125 0.0189725840625 0.0189725840625 0.00584846875 0.00584846875
HG02087 KHV EAS 0.000976697144486254 0.204471893218026 0.00500408689643199 0.0115684383938926 0.00503515641104832 0.0925859764798664 0.2090910271875 0.20909138125 0.25427125 0.254600625 0.0154845140625 0.0154845140625 0.00839546875 0.00839546875
HG02088 KHV EAS 0.00544623072268497 0.208031008981896 0.00473958355464495 0.0131272900049283 0.00476901081181263 0.0955107638814857 0.212529275625 0.212529996875 0.2554053125 0.255545 0.0147395675 0.0147395675 0.00858290625 0.00858290625
HG02113 KHV EAS 0.00661035823787916 0.208958010539881 0.00988738646156351 0.0156939452622042 0.00994877553763608 0.0949885628940729 0.2172285096875 0.217228145 0.2610259375 0.2612084375 0.021364334375 0.021364334375 0.00950446875 0.00950446875
HG02116 KHV EAS -0.00416963162729816 0.200373841477904 0.000237037608885351 0.0144518667933646 0.000238509334198765 0.0868625569810293 0.2059295840625 0.2059652875 0.2498371875 0.2501259375 0.0140597478125 0.0140597478125 0.005701625 0.005701625
HG02121 KHV EAS -0.014590089585816 0.192075969778767 -0.00493459036089921 0.00976508354943409 -0.00496522838112237 0.0815962825179378 0.206001298125 0.206001069375 0.2517196875 0.2519778125 0.0133192934375 0.0133192934375 0.0052760625 0.0052760625
