sample pop cont Fas.c Fas.w Funi.un.c Funi.un.w Funi.we.c Funi.we.w FROHs.BCFTools.100KB.c FROHs.BCFTools.100KB.w FROHs.PLINK.100KB.c FROHs.PLINK.100KB.w FROHs.BCFTools.1MB.c FROHs.BCFTools.1MB.w FROHs.PLINK.1MB.c FROHs.PLINK.1MB.w
HG02583 GWD AFR 0.0187085004501897 -0.109753519985104 0.018579864391615 0.0409199133843472 0.0185798643913707 0.170713849758846 0.07385671 0.07385671 0.0914909375 0.0915278125 0.011083045 0.011083045 0.003028815625 0.003028815625
HG02585 GWD AFR 0.0101943231324637 -0.119382298235464 0.0101913960493662 0.0256430495250839 0.0101913960478736 0.161692276361232 0.0692710953125 0.0692711178125 0.0868684375 0.0870946875 0.0072512078125 0.0072512078125 0.00220408125 0.00220408125
HG02586 GWD AFR 0.0172683453544585 -0.111382207472507 0.0122156427788255 0.0219106973576632 0.0122156427760011 0.1542342257767 0.073951351875 0.073951354375 0.09319375 0.0932328125 0.0152257809375 0.0152257809375 0.006779375 0.006779375
HG02588 GWD AFR 0.00897546101521678 -0.120760723021181 0.00273578459460451 0.0270442453417987 0.00273578459344464 0.146404554476669 0.0634482540625 0.063448201875 0.0830265625 0.083171875 0.0036027084375 0.0036027084375 0.000737815625 0.000737815625
HG02589 GWD AFR 0.00653773678071986 -0.123517572592609 0.00184834476308457 0.0307264399120145 0.00184834476220233 0.145153368088826 0.0629968221875 0.0629967340625 0.082583125 0.0826259375 0.0033831715625 0.0033831715625 0.000707065625 0.000707065625
HG02594 GWD AFR -0.0010566040584034 -0.132106097492757 -0.00186789624021702 0.0258553844270152 -0.00186789624005569 0.143054384446303 0.0595359590625 0.0595359709375 0.08015125 0.08030625 0.001784743125 0.001784743125 0 0
HG02595 GWD AFR 0.016718964526547 -0.112003508388565 0.00983331950469852 0.0237577155057994 0.00983331950738561 0.158204089138435 0.069681829375 0.0697192028125 0.0892878125 0.0894184375 0.008296943125 0.008296943125 0.001822696875 0.001822696875
HG02610 GWD AFR 0.00744846943425759 -0.122487614859875 0.00288837640901143 0.0305191418546791 0.00288837640785994 0.148216269169858 0.0673241221875 0.0673238709375 0.0848109375 0.0849115625 0.0048362484375 0.0048362484375 0.001722853125 0.001722853125
HG02611 GWD AFR 0.030142554583696 -0.0968226204224562 0.0259739985886614 0.0307271868998347 0.025973998584327 0.177116896821945 0.0839546053125 0.0839542725 0.1003246875 0.100369375 0.017026285 0.017026285 0.00607521875 0.00607521875
HG02613 GWD AFR 0.0132276476144275 -0.115951877690025 0.00714217593857393 0.0240802769346543 0.00714217593731977 0.14314965142085 0.0658116934375 0.065811725625 0.0892271875 0.089309375 0.0030288546875 0.0030288521875 0.00067700625 0.0006772125
HG02614 GWD AFR 0.0086281150743048 -0.121153540426359 0.00367783017860971 0.0183959670815113 0.00367783017734069 0.136308622743709 0.058723626875 0.0587236984375 0.0823815625 0.0825078125 0.00217565625 0.00217565625 0.00098746875 0.00098746875
HG02620 GWD AFR 0.00367598438650265 -0.126753960347185 0.00142606080573841 0.0366397956249841 0.00142606080514075 0.148642696388808 0.06126808875 0.061268523125 0.0816321875 0.08171625 0.002516774375 0.002516774375 0.001038790625 0.001038790625
HG02621 GWD AFR 0.00218855942986143 -0.128436105848398 0.00278058087346489 0.0268584177481337 0.00278058087231452 0.149436832013431 0.065505938125 0.0655100178125 0.0841028125 0.0843865625 0.00340005 0.0034041759375 0.00078898125 0.00078898125
HG02623 GWD AFR 0.0194122961570756 -0.10895758955727 0.0153387334632848 0.0234890811285276 0.015338733461804 0.164722468988322 0.0692283415625 0.069229628125 0.08978625 0.0898321875 0.007060463125 0.007060463125 0.0037464375 0.0037464375
HG02624 GWD AFR 0.00672086372335604 -0.123310472287261 0.00469499478755551 0.0216078636903578 0.00469499478605137 0.153233693426915 0.0675863709375 0.067617753125 0.087263125 0.0873646875 0.006245484375 0.006245484375 0.000317578125 0.000317578125
HG02628 GWD AFR 0.00394139590183584 -0.126453803499271 0.00708977180346918 0.0251239163061551 0.00708977180294448 0.154074444442983 0.0691182034375 0.0691203075 0.08633 0.086389375 0.0080339665625 0.0080339665625 0.001953615625 0.001953615625
HG02629 GWD AFR -0.00203421481145103 -0.1332116884154 0.00213879721725313 0.0258732068575753 0.00213879721628663 0.148015967416577 0.0584991703125 0.0584992371875 0.0798165625 0.0800653125 0 0 0 0
HG02634 GWD AFR 0.0162161532653089 -0.112572143261388 0.00887254081598885 0.0313470137299386 0.00887254081847986 0.155140415528853 0.069984613125 0.069984559375 0.0899496875 0.090058125 0.00486921 0.00486921 0.000371628125 0.000371628125
HG02635 GWD AFR 0.00895760351220505 -0.120780918270836 0.00540227035854957 0.0279675979010909 0.00540227035686827 0.149955877402031 0.06424988 0.064249870625 0.084555625 0.0846803125 0.0039114990625 0.0039114990625 0 0
HG02642 GWD AFR 0.0158309914356702 -0.113007727077616 0.0121703502984293 0.0224666157003892 0.0121703502980682 0.155978534822965 0.07078192625 0.0707818425 0.0892584375 0.0893253125 0.01053563875 0.01053563875 0.00562903125 0.00562903125
HG02643 GWD AFR 0.0118333617911365 -0.117528691104769 0.00273887629635285 0.0208606547991761 0.0027388762952987 0.146096729055067 0.0670773696875 0.067077581875 0.0885825 0.0887921875 0.0057531128125 0.0057531128125 0.0009510875 0.0009510875
HG02645 GWD AFR 0.00859590153946367 -0.121189971072807 0.00657252403963894 0.0281806014855703 0.00657252403931165 0.151298333356241 0.06551190375 0.0655107025 0.0851375 0.085331875 0.0044765678125 0.0044765678125 0.001426715625 0.001426715625
HG02646 GWD AFR 0.00981896542212336 -0.119806794463638 0.00421635353746506 0.0247016781437548 0.00421635353605387 0.150946281624118 0.06725792125 0.067258161875 0.0856378125 0.0856746875 0.0040086365625 0.0040086365625 0.000561259375 0.0008754375
HG02666 GWD AFR 0.00841977753918308 -0.121389151672409 0.00400220600268031 0.0278090520055674 0.00400220600133969 0.150321700673535 0.064552015 0.0645520171875 0.085068125 0.0851128125 0.0035795515625 0.0035795515625 0.001509096875 0.001509096875
HG02667 GWD AFR 0.0603385417331441 -0.0626736412007894 0.052498120167314 0.0277440039513038 0.0524981201689395 0.202014187405871 0.10931523125 0.109314939375 0.12777125 0.1279228125 0.0519886696875 0.0519886678125 0.028448 0.028448125
HG02675 GWD AFR 0.0103981087550545 -0.119151834798145 0.00570922090001143 0.0302157103749233 0.00570922089966998 0.152415963097344 0.06530455625 0.065304465625 0.0860165625 0.086218125 0.0041290375 0.0041290375 0.000891690625 0.001204240625
HG02676 GWD AFR 0.0102401924049038 -0.119330424162805 0.00598906497988862 0.0240045681266483 0.00598906497827392 0.145146201320575 0.0645601065625 0.0645601065625 0.0839865625 0.0840503125 0.0037477075 0.0037477075 0.0010940625 0.0010940625
HG02678 GWD AFR 0.0619597228888051 -0.0608402293197639 0.0566332629261467 0.221565880094831 0.0566332629166972 0.204458613105952 0.1050897025 0.105089829375 0.123229375 0.1234475 0.0399995196875 0.0399995240625 0.016635625 0.01663565625
HG02679 GWD AFR 0.00263184568106336 -0.127934788474444 -0.00244001429003748 0.025198124983552 -0.00244001428981706 0.142388977639499 0.06132599875 0.0613360071875 0.0839603125 0.0841421875 0.002764111875 0.002764111875 0.00081029375 0.00081029375
HG02702 GWD AFR 0.0110360768037822 -0.118430349604359 0.00871074705778817 0.028195250226745 0.00871074705605658 0.147426695639518 0.0663923528125 0.0663926703125 0.088059375 0.08812875 0.0022853809375 0.0022853809375 0.000700284375 0.000700284375
HG02703 GWD AFR 0.0163341528440234 -0.112438696219505 0.0159110354643906 0.0327859137449642 0.0159110354657052 0.166165443814191 0.0743165934375 0.0743163403125 0.0936596875 0.093715625 0.011623341875 0.011623341875 0.006699 0.006699
HG02715 GWD AFR 0.00313640767788951 -0.127364173675189 0.00027528770729784 0.0284889718581128 0.000275287707064797 0.144434247295914 0.0666410921875 0.0666411 0.0843134375 0.08451375 0.00653987625 0.00653987625 0.001125728125 0.001125728125
HG02716 GWD AFR 0.00399987047051722 -0.126387673956265 0.00631074033460091 0.0385513039059171 0.00631074033429546 0.152321866778777 0.0649633465625 0.064963258125 0.08524625 0.0853396875 0.003146661875 0.003146661875 0.000374403125 0.000374403125
HG02721 GWD AFR 0.00812425337171512 -0.121723363255038 0.00641357759101076 0.0284115860926901 0.00641357759010135 0.151381482198645 0.0666342809375 0.066634194375 0.08736875 0.0875775 0.0045726265625 0.0045726265625 0.001266928125 0.001266928125
HG02722 GWD AFR 9.64304006883518e-05 -0.130802117941086 0.00460594348964066 0.0257207813636129 0.00460594348818695 0.152161305956792 0.06391924 0.063918876875 0.0811375 0.0812309375 0.005794734375 0.005794734375 0.000764984375 0.000764984375
HG02756 GWD AFR 0.00941874726641871 -0.120259405647227 0.00831208238683835 0.030403774479721 0.00831208238644448 0.156173708214104 0.064176723125 0.06417658875 0.084785625 0.0849146875 0.002062304375 0.002062304375 0.000819665625 0.000819665625
HG02757 GWD AFR 0.0126576081065614 -0.116596541738046 0.00591134090977961 0.0293849798773372 0.00591134090837854 0.150745789269506 0.0674079071875 0.0674079290625 0.08851125 0.0887128125 0.004986299375 0.004986299375 0.0020940875 0.0020940875
HG02759 GWD AFR 0.0686380788676262 -0.0532876019316644 0.0611526593747896 0.107342293383277 0.0611526593561519 0.216041630190924 0.1124996015625 0.11249900625 0.130501875 0.1306459375 0.04886498125 0.04886498125 0.02360146875 0.02360146875
HG02760 GWD AFR 0.00519387214239685 -0.125037364125955 0.00485607393876568 0.0230448837178075 0.00485607393700359 0.150560525249516 0.0647309575 0.0647307409375 0.0866115625 0.086625 0.0048937834375 0.0048937834375 0.001775796875 0.001775796875
HG02763 GWD AFR 0.0604092714509515 -0.0625936521727225 0.0517120237085334 0.107691923864016 0.051712023695042 0.203167525080629 0.1011651028125 0.1011656721875 0.12111875 0.121215 0.0427076546875 0.0427076546875 0.0246893125 0.02468934375
HG02768 GWD AFR 0.0069540617038481 -0.123046746085796 0.00578064971085863 0.039852611120606 0.00578064970901719 0.153438894820737 0.065260504375 0.065260641875 0.0849709375 0.08512 0.0034839665625 0.0034839665625 0 0
HG02769 GWD AFR 0.0179942003297689 -0.110561329971567 0.0128444149888102 0.0229679685968121 0.0128444149899326 0.158037336383061 0.0755704484375 0.0755703865625 0.09326125 0.09327125 0.0150907646875 0.0150907646875 0.0045799375 0.0045799375
HG02771 GWD AFR 0.0063644139573821 -0.12371358530991 0.00835228299125791 0.0264691949182166 0.00835228299258241 0.157653803321588 0.0626951403125 0.0626948296875 0.082929375 0.0830253125 0.0034144053125 0.0034144053125 0.00110269375 0.00110269375
HG02772 GWD AFR 0.00913932986637132 -0.120575401906639 0.0052489618123567 0.035350056289554 0.0052489618104731 0.153785051514657 0.063424055625 0.0634236265625 0.08713 0.0871328125 0.00277523 0.00277523 0.001120675 0.001120675
HG02798 GWD AFR 0.0043990381848702 -0.125936250728538 0.0042898652149208 0.0366173121318783 0.00428986521518582 0.153841532620848 0.0694366790625 0.0694355515625 0.0852325 0.085349375 0.007928334375 0.007928334375 0.00241429375 0.00241429375
HG02799 GWD AFR 0.00646840765138536 -0.123595977679532 0.00314903518402575 0.0319471561204965 0.00314903518294912 0.146990404287577 0.0630442034375 0.0630434353125 0.082176875 0.08219625 0.0048419971875 0.0048419971875 0.00035026875 0.00035026875
HG02804 GWD AFR -0.00392395880650629 -0.135348821011928 0.00209945753757041 0.0444464430785323 0.00209945753672809 0.151695737133057 0.0658359146875 0.0658362459375 0.07961375 0.0796140625 0.006071850625 0.006071850625 0.000819340625 0.0008208125
HG02805 GWD AFR 0.0669185063718476 -0.0552322856784727 0.0676092779136427 0.0798939605579429 0.0676092779021708 0.228003911342063 0.1087364959375 0.1087356959375 0.128319375 0.128425625 0.0451573909375 0.0451573909375 0.0180139375 0.01781521875
HG02807 GWD AFR 0.00438013024050679 -0.125957633934064 -0.000527346615074526 0.0265367495392711 -0.00052734661509038 0.138897135616393 0.064136048125 0.06413604125 0.0837825 0.083841875 0.005473144375 0.005473144375 0.00040376875 0.00040376875
HG02808 GWD AFR 0.0363888290190836 -0.0897586388791133 0.0314253628944068 0.0387727975212028 0.0314253628895287 0.177373784868043 0.0840380275 0.0840696609375 0.107035625 0.1071275 0.02308415 0.02308415 0.010614375 0.010614375
HG02810 GWD AFR 0.0716766555563574 -0.049851241606911 0.0620258472543733 0.208764109428186 0.0620258472476404 0.191629133699009 0.1087563415625 0.1087563415625 0.1301959375 0.1303525 0.0471707078125 0.0471707078125 0.0218349375 0.0218349375
HG02811 GWD AFR 0.00192349806164647 -0.128735866711017 0.00571073229402292 0.0306850772428795 0.00571073229232874 0.153910734823727 0.0635834053125 0.0635836665625 0.0826771875 0.0826890625 0.0074307325 0.0074307325 0.001713296875 0.001713296875
HG02813 GWD AFR 0.0131751255467501 -0.116011275483148 0.00760386530752394 0.0278719364015738 0.00760386530971318 0.15538312267769 0.0677411178125 0.0677411178125 0.0858159375 0.0858559375 0.0052934515625 0.0052934515625 0.00194551875 0.00194551875
HG02814 GWD AFR 0.00149036607686119 -0.129225700511629 -0.00251180199563072 0.0215004396719893 -0.00251180199528143 0.143581415635267 0.06085491625 0.06085447375 0.081519375 0.0817034375 0.0024489303125 0.0024489303125 0.000987396875 0.000987396875
HG02816 GWD AFR 0.0148579325951535 -0.114108170191521 0.00635556524154004 0.0326005087861177 0.00635556524003436 0.152800711736605 0.0698221409375 0.069788428125 0.0918984375 0.0919453125 0.0042466384375 0.0042466384375 0.001169684375 0.001169684375
HG02817 GWD AFR 0.0136796875435762 -0.115440660683887 0.00776120812485306 0.0191271664424129 0.00776120812413122 0.148100855713626 0.0675806178125 0.0675806178125 0.0894978125 0.089681875 0.0020498375 0.0020498375 0.000349503125 0.000349503125
HG02819 GWD AFR 0.0154916988784685 -0.113391436821179 0.0123868908261176 0.0433317007447415 0.0123868908269814 0.164895116149198 0.0707430925 0.0707430925 0.0893471875 0.0896025 0.0073700296875 0.0073700296875 0.002753696875 0.002753696875
HG02820 GWD AFR 0.00834694693866927 -0.121471516612202 0.00563752066453378 0.0374128537650039 0.00563752066519428 0.156018744744259 0.0663517828125 0.0663518625 0.08618375 0.0863271875 0.00114375125 0.00114375125 0.00036345 0.00036345
HG02836 GWD AFR 0.0101302462098967 -0.119454763543072 0.00272139641201187 0.0319542361853676 0.00272139641099938 0.146507522694074 0.0638896578125 0.0638898253125 0.0841159375 0.08421875 0.0015165028125 0.0015165028125 0.001028575 0.001028575
HG02837 GWD AFR 0.0708895248354228 -0.0507414165331663 0.0623793021385812 0.0485837779920281 0.0623793021391636 0.212910183651188 0.11381495125 0.11381484625 0.131788125 0.1318740625 0.0538189971875 0.0538189953125 0.02982846875 0.02982846875
HG02839 GWD AFR 0.0142402730792622 -0.114806688238632 0.00850831851261709 0.0311344266055617 0.00850831851331525 0.1554725327343 0.07168577625 0.0716856821875 0.089689375 0.0896765625 0.0064921159375 0.0064921159375 0.00112100625 0.00112100625
HG02840 GWD AFR 0.0129009603534701 -0.116321331963246 0.00704533601226385 0.0201073623720106 0.00704533601057335 0.1488794078999 0.06868629 0.068686115625 0.090913125 0.0912196875 0.0045142628125 0.0045143390625 0.0009659375 0.0009659375
HG02851 GWD AFR -0.00343970534251649 -0.134801173359342 -0.00865346932501448 0.0251126581116215 -0.00865346931873501 0.137488800249493 0.059754575625 0.059754575625 0.0790146875 0.079258125 0.0027818096875 0.0027818096875 0.001424959375 0.001424959375
HG02852 GWD AFR 0.0273133658714382 -0.100022181545296 0.0184981760297761 0.0279015809387132 0.0184981760302434 0.165232312840594 0.0794029109375 0.0794029109375 0.0966634375 0.0968728125 0.0085853478125 0.0085853478125 0.002610446875 0.002610446875
HG02854 GWD AFR 0.00460772586711015 -0.1257002434972 0.00557974899391501 0.0269877834625437 0.00557974899287794 0.154369711055837 0.0625604159375 0.0625604275 0.082176875 0.082245 0.0034314646875 0.0034314646875 0.00034141875 0.00034141875
HG02855 GWD AFR 0.011694003238231 -0.117686293249184 0.00563082887131817 0.0376425813954687 0.0056308288694975 0.147066981259331 0.073063286875 0.073064266875 0.089833125 0.0898871875 0.0058415659375 0.0058415659375 0.000325275 0.000325275
HG02860 GWD AFR 0.0111701831499202 -0.118278687239258 0.00613738767982617 0.0211773754414639 0.00613738767831495 0.150262774650509 0.067074769375 0.067074704375 0.0874903125 0.0877075 0.00449335625 0.00449335625 0.00298601875 0.00298601875
HG02861 GWD AFR 0.0116015643991173 -0.117790833365084 0.00391003543637118 0.0194908931997214 0.0039100354350066 0.147061385805295 0.069146998125 0.0691468790625 0.0879321875 0.088041875 0.0048852921875 0.0048852921875 0.001770621875 0.001770621875
HG02870 GWD AFR 0.0221809094179427 -0.105826533889169 0.0133840468425041 0.0262882330729255 0.0133840468446295 0.160104848186758 0.0722189740625 0.072219140625 0.0910796875 0.0912590625 0.00540256125 0.00540256125 0.001009228125 0.001009228125
HG02878 GWD AFR 0.00377822734491777 -0.126638332643238 0.000467009270974681 0.0251584807726082 0.000467009270665821 0.143572026661115 0.0667084096875 0.0667083634375 0.0866475 0.0867196875 0.0017121715625 0.0017121715625 0.001972084375 0.001972084375
HG02879 GWD AFR 0.0174091044958339 -0.111223021386942 0.0122971699779625 0.0220604247475198 0.0122971699784583 0.157154351908073 0.0777486796875 0.0777485684375 0.092020625 0.092105 0.013184139375 0.01318418875 0.00376746875 0.00376746875
HG02881 GWD AFR 0.0431816831054398 -0.082076524302007 0.0459697605805945 0.0388675897025937 0.0459697605686502 0.200834858510996 0.0981999378125 0.098199939375 0.1152315625 0.11526375 0.0349738146875 0.0349738146875 0.0179349375 0.0179349375
HG02882 GWD AFR 0.00903533617236806 -0.120693009537017 0.00594549117413717 0.0269454520698322 0.00594549117273659 0.152866701239359 0.0708324075 0.0708324075 0.090029375 0.0900665625 0.0062848984375 0.0062848984375 0.00178050625 0.00178050625
HG02884 GWD AFR 0.0130126572840654 -0.11619501265654 0.00629428942882236 0.0201275630987605 0.00629428942689922 0.15278531953229 0.0685896478125 0.0685897015625 0.08720625 0.0873225 0.0028876271875 0.0028876271875 0.00042155625 0.00042155625
HG02885 GWD AFR 0.00710077334622738 -0.122880828250341 0.000548660523248131 0.0212798840240955 0.000548660522888835 0.14122572758826 0.0649031915625 0.0649032815625 0.08502875 0.085071875 0.00246825 0.00246825 0.0003137 0.0003137
HG02887 GWD AFR 0.0183835639248204 -0.110120994331887 0.00992581238893675 0.0284974541553679 0.00992581239105877 0.160329659531379 0.0687481903125 0.0687476075 0.08943625 0.0894759375 0.00651196875 0.00651196875 0.003115446875 0.003115453125
HG02888 GWD AFR 0.0104726900911564 -0.119067489931915 0.00317837401410525 0.033838668790174 0.00317837401280316 0.147703593345598 0.06581141625 0.06581156625 0.084643125 0.08468125 0.0063214665625 0.0063214665625 0.00122600625 0.001226840625
HG02890 GWD AFR 0.00724888557707959 -0.122713326473742 -0.000312745821622276 0.0293778802439431 -0.000312745821616735 0.140186217503384 0.0656505953125 0.065651236875 0.089381875 0.0895009375 0.003354196875 0.003354196875 0.001338871875 0.001338871875
HG02891 GWD AFR 0.00893729497936871 -0.120803885417512 0.00252914260065469 0.0272471457370123 0.00252914259968548 0.148013995760477 0.067691368125 0.067689556875 0.0888253125 0.08894375 0.0027205909375 0.0027205909375 0.001415234375 0.001415234375
HG02895 GWD AFR 0.0233791128552381 -0.104471472235415 0.0153420621271718 0.0240015712146011 0.0153420621305183 0.165007013683104 0.075693855625 0.0756939521875 0.0947390625 0.0949809375 0.00944888125 0.00944888125 0.0033376875 0.0033376875
HG02896 GWD AFR 0.0288438589235767 -0.0982913298537189 0.0238530895249439 0.0282259198762974 0.0238530895220665 0.172525209664659 0.080082016875 0.08011886875 0.099303125 0.099444375 0.017124185625 0.017124185625 0.00752853125 0.00752853125
HG02922 ESN AFR -0.00618240771666155 -0.137902926116172 -0.00671110392014867 0.0262731161646158 -0.00671110391803715 0.148673069857803 0.058626236875 0.058626236875 0.078668125 0.0787334375 0.00307688125 0.00307688125 0.001891065625 0.001891103125
HG02923 ESN AFR 0.0165340868483196 -0.112212588620358 0.00885988137831433 0.0472582327580362 0.00885988138084703 0.162964779412214 0.0699941253125 0.06999421875 0.0919928125 0.09211 0.0056152109375 0.0056152109375 0.00203639375 0.00203639375
HG02938 ESN AFR 0.00866838199285924 -0.121108002118295 0.00526128514908543 0.0250744869144285 0.00526128514745856 0.1587023305103 0.064969741875 0.0649697825 0.08473875 0.0849215625 0.0056314996875 0.0056314996875 0.00310049375 0.00310049375
HG02941 ESN AFR 0.00213393647947759 -0.12849787955324 -0.00262547929248157 0.024218342815131 -0.00262547929215583 0.151769320793937 0.0662975725 0.066297945 0.085104375 0.0851303125 0.0036001996875 0.0036001996875 0.001294953125 0.001294953125
HG02943 ESN AFR 0.00634270483607586 -0.123738136397736 0.0055744270467004 0.0212034159725868 0.00557442704587643 0.159602773750931 0.0659993846875 0.06599860125 0.08609 0.0861778125 0.00385304875 0.00385304875 0.00069728125 0.00069728125
HG02944 ESN AFR 0.00922196458618355 -0.120481949378793 0.000237148235681729 0.0345926908232616 0.000237148235496235 0.155329389394184 0.06515644125 0.0651564375 0.0877115625 0.087829375 0.004367005625 0.004367005625 0.00059614375 0.00059614375
HG02946 ESN AFR -0.00185563978134583 -0.133009735918784 -0.00204205999078619 0.0264395678410114 -0.0020420599906584 0.152064025884195 0.06481647875 0.064816363125 0.0811928125 0.0812625 0.0062166165625 0.0062166165625 0.00136620625 0.00136620625
HG02947 ESN AFR -0.00663199661598562 -0.138411371225296 -0.00607258902853342 0.0202660394637301 -0.00607258902634945 0.150193984178142 0.058738086875 0.05873799875 0.0766253125 0.07666875 0.0034201725 0.0034201725 0.000814765625 0.000814765625
HG02952 ESN AFR 0.0024935375695126 -0.128091202663003 -8.19622482537177e-06 0.0296948503936447 -8.19622492219746e-06 0.155127405445747 0.0645967515625 0.064596751875 0.08372125 0.083885625 0.005894564375 0.005894564375 0.00178345625 0.00178345625
HG02953 ESN AFR 0.0176829195419956 -0.110913360892132 0.00467331099459638 0.0297330410538127 0.00467331099302389 0.157627651078935 0.0655027225 0.0655026915625 0.0900621875 0.090091875 0.00135369375 0.00135369375 0.001045109375 0.001045109375
HG02968 ESN AFR 0.01340202087912 -0.11575467701686 0.00757444219097838 0.0280623544843585 0.0075744421896337 0.162890625212741 0.0666438303125 0.06664705375 0.08809375 0.0882353125 0.003487395625 0.003487395625 0.00068511875 0.00068511875
HG02970 ESN AFR 0.00478560060298192 -0.12549908297116 0.0024805516712001 0.0331853638521357 0.00248055167028897 0.158200113874808 0.067822076875 0.067822075625 0.0845371875 0.084605625 0.0075289309375 0.0075289309375 0.00364225 0.00364225
HG02971 ESN AFR 0.0112927346411686 -0.118140092388636 0.00618339370937996 0.0363301380405502 0.00618339370746449 0.164114859306864 0.0692616959375 0.0692615984375 0.08881125 0.0889784375 0.0069399809375 0.0069399809375 0.00299124375 0.00299124375
HG02973 ESN AFR 0.00266090789184645 -0.127901921695584 0.00134118744041725 0.0290525453094012 0.00134118743977149 0.156557401665411 0.0663095009375 0.066308639375 0.0838125 0.0838984375 0.0076452728125 0.0076452728125 0.001158334375 0.001158334375
HG02974 ESN AFR 0.0057922735668096 -0.124360625269657 0.00136272014710089 0.0299104447767849 0.00136272014654581 0.155948613419203 0.0631780153125 0.06317819 0.083445625 0.0835003125 0.0043288753125 0.0043288753125 0.001012 0.001012
HG02976 ESN AFR 0.00594178638613172 -0.124191539551901 0.000203945308740529 0.017068465859684 0.000203945308451837 0.153044695835277 0.0620841878125 0.0620841878125 0.081835625 0.0821084375 0.0040577346875 0.0040577346875 0.001152015625 0.001152015625
HG02977 ESN AFR 0.00752340091747777 -0.122402874008357 0.00710226636914592 0.0243951209163405 0.00710226637101687 0.160145717699383 0.06778345625 0.067783470625 0.0835175 0.0838271875 0.008606225 0.008606225 0.00121026875 0.00121026875
HG02979 ESN AFR 0.0116145198424768 -0.117776181909441 0.0078140093231654 0.0241902439700278 0.00781400932378234 0.16306445220377 0.06983324625 0.069833338125 0.087051875 0.0872765625 0.010944655 0.0109447390625 0.00565846875 0.00565853125
HG02981 ESN AFR -0.000345105114925439 -0.131301455388595 -0.00428684864867668 0.0256913792780728 -0.00428684864783534 0.148216048673379 0.061717648125 0.061717648125 0.0829653125 0.0831825 0.0041894953125 0.0041894953125 0.000788634375 0.000788634375
HG02982 GWD AFR 0.00574990576554879 -0.12440853948944 0.00019197927735298 0.0288822999579185 0.000191979277201901 0.145263011465404 0.0662816375 0.0662887025 0.085546875 0.08563 0.0060539859375 0.0060539859375 0.001648590625 0.001648590625
HG02983 GWD AFR 0.0211091090901933 -0.107038644854144 0.0136468966354651 0.0222506992498809 0.013646896635453 0.158203044706407 0.07145807875 0.0714579615625 0.0944675 0.0944875 0.004060313125 0.004060313125 0.001310390625 0.001310390625
HG03024 GWD AFR 0.0203167261624912 -0.107934759559714 0.0185187608675941 0.0233418908105424 0.0185187608695769 0.165988101849888 0.072273675 0.07227721375 0.0923340625 0.0924965625 0.0097611084375 0.0097611084375 0.00473659375 0.00473659375
HG03025 GWD AFR 0.00451423658664481 -0.125805971568956 0.00530708495871201 0.0272362315448403 0.00530708495712572 0.156199090142661 0.065900836875 0.0659013746875 0.0850575 0.0850140625 0.00246803875 0.00246803875 0.00073501875 0.00073501875
HG03027 GWD AFR 0.0135326257540787 -0.11560697450463 0.0143418987025898 0.0255996641831522 0.0143418987012416 0.162944905783058 0.0673833646875 0.0673842715625 0.0874703125 0.08745 0.0067452259375 0.0067452259375 0.00195053125 0.00195053125
HG03028 GWD AFR -0.000576202212711133 -0.131562805678334 0.00223784777428885 0.0299394086261681 0.00223784777347394 0.148097740765885 0.0596564184375 0.0596563596875 0.0799375 0.080014375 0.0023238615625 0.0023238615625 0.000649553125 0.0006496
HG03039 GWD AFR 0.00736793559715174 -0.122578691475996 0.00501748388912078 0.0265058938636519 0.00501748388733114 0.155749973456456 0.0700198090625 0.070019649375 0.0838728125 0.08387125 0.0076776675 0.0076776675 0 0
HG03040 GWD AFR 0.00575025591266702 -0.124408143504152 0.000767623733555419 0.0226626539123945 0.000767623733124659 0.149491265381164 0.0646851828125 0.064685260625 0.0830965625 0.08329625 0.0063310125 0.0063310125 0.002121659375 0.002121659375
HG03045 GWD AFR 0.0154682390215741 -0.113417967835443 0.00954851555943514 0.0247959779155835 0.00954851555866052 0.151501758598732 0.06626967375 0.066270135 0.087835625 0.0879053125 0.00291502625 0.00291502625 0.002114678125 0.002114678125
HG03046 GWD AFR 0.0130665799402158 -0.116134030922266 0.00537244646243852 0.0247996602661866 0.00537244646062252 0.146137183831848 0.0671043578125 0.0671042459375 0.08712875 0.0871759375 0.0022973740625 0.0022973740625 0.00031896875 0.00031896875
HG03048 GWD AFR 0.00866277963897356 -0.121114337882897 0.00492974571610349 0.0267019017330457 0.00492974571455116 0.150698093065694 0.069974900625 0.06997469625 0.088521875 0.088719375 0.006650925 0.006650925 0.000409428125 0.000409428125
HG03049 GWD AFR 0.0120980730122332 -0.117229326227438 0.0074279765260771 0.0370317286683614 0.00742797652518847 0.155817074141248 0.06402750125 0.0640259903125 0.08302625 0.0831809375 0.0026339759375 0.0026339759375 0.001177759375 0.001177759375
HG03052 MSL AFR -0.0146423122311189 -0.147470326646969 0.000645632981813564 0.0343253064912167 0.00064563298143625 0.155506970994187 0.0539940515625 0.0540259425 0.0710621875 0.0712071875 0.004307099375 0.004307099375 0.000729084375 0.000729084375
HG03054 MSL AFR -0.00671848295409538 -0.138509179591299 0.00554699879638001 0.0316239906826885 0.00554699879446581 0.161125581430558 0.069488958125 0.069488958125 0.0825634375 0.082659375 0.013222475 0.013222475 0.002402215625 0.002402215625
